Play #,State,Action,Reward,Next State,Terminated
28,[-0.40333354  0.01223426],2,-1.0,[-0.39098182  0.01235171],0
28,[-0.39098182  0.01235171],2,-1.0,[-0.37859872  0.01238311],0
28,[-0.37859872  0.01238311],2,-1.0,[-0.3662691   0.01232959],0
28,[-0.3662691   0.01232959],2,-1.0,[-0.35407618  0.01219294],0
28,[-0.35407618  0.01219294],2,-1.0,[-0.34210056  0.01197562],0
28,[-0.34210056  0.01197562],2,-1.0,[-0.3304199   0.01168066],0
28,[-0.3304199   0.01168066],2,-1.0,[-0.31910834  0.01131157],0
28,[-0.31910834  0.01131157],2,-1.0,[-0.30823603  0.0108723 ],0
28,[-0.30823603  0.0108723 ],2,-1.0,[-0.2978689   0.01036713],0
28,[-0.2978689   0.01036713],2,-1.0,[-0.2880683   0.00980061],0
28,[-0.2880683   0.00980061],2,-1.0,[-0.2788908  0.0091775],0
28,[-0.2788908  0.0091775],2,-1.0,[-0.27038813  0.00850266],0
28,[-0.27038813  0.00850266],2,-1.0,[-0.26260713  0.00778102],0
28,[-0.26260713  0.00778102],1,-1.0,[-0.25658956  0.00601754],0
28,[-0.25658956  0.00601754],1,-1.0,[-0.2523672   0.00422236],0
28,[-0.2523672   0.00422236],1,-1.0,[-0.24996191  0.00240529],0
28,[-0.24996191  0.00240529],0,-1.0,[-0.25038606 -0.00042413],0
28,[-0.25038606 -0.00042413],0,-1.0,[-0.25363743 -0.00325137],0
28,[-0.25363743 -0.00325137],0,-1.0,[-0.2596993  -0.00606189],0
28,[-0.2596993  -0.00606189],0,-1.0,[-0.26854008 -0.00884076],0
28,[-0.26854008 -0.00884076],0,-1.0,[-0.2801125  -0.01157242],0
28,[-0.2801125  -0.01157242],0,-1.0,[-0.29435295 -0.01424045],0
28,[-0.29435295 -0.01424045],0,-1.0,[-0.31118038 -0.01682743],0
28,[-0.31118038 -0.01682743],0,-1.0,[-0.33049527 -0.01931491],0
28,[-0.33049527 -0.01931491],0,-1.0,[-0.3521788  -0.02168352],0
28,[-0.3521788  -0.02168352],0,-1.0,[-0.37609205 -0.02391325],0
28,[-0.37609205 -0.02391325],0,-1.0,[-0.40207586 -0.0259838 ],0
28,[-0.40207586 -0.0259838 ],0,-1.0,[-0.429951   -0.02787516],0
28,[-0.429951   -0.02787516],0,-1.0,[-0.45951933 -0.02956832],0
28,[-0.45951933 -0.02956832],0,-1.0,[-0.4905653  -0.03104596],0
28,[-0.4905653  -0.03104596],0,-1.0,[-0.5228586 -0.0322933],0
28,[-0.5228586 -0.0322933],0,-1.0,[-0.55615747 -0.03329885],0
28,[-0.55615747 -0.03329885],0,-1.0,[-0.5902125  -0.03405505],0
28,[-0.5902125  -0.03405505],0,-1.0,[-0.6247713  -0.03455877],0
28,[-0.6247713  -0.03455877],0,-1.0,[-0.65958285 -0.03481157],0
28,[-0.65958285 -0.03481157],0,-1.0,[-0.6944026  -0.03481975],0
28,[-0.6944026  -0.03481975],0,-1.0,[-0.72899663 -0.03459404],0
28,[-0.72899663 -0.03459404],0,-1.0,[-0.76314586 -0.03414921],0
28,[-0.76314586 -0.03414921],0,-1.0,[-0.79664916 -0.03350331],0
28,[-0.79664916 -0.03350331],0,-1.0,[-0.82932603 -0.03267689],0
28,[-0.82932603 -0.03267689],0,-1.0,[-0.8610182  -0.03169216],0
28,[-0.8610182  -0.03169216],0,-1.0,[-0.8915903  -0.03057209],0
28,[-0.8915903  -0.03057209],0,-1.0,[-0.92092985 -0.02933958],0
28,[-0.92092985 -0.02933958],0,-1.0,[-0.94894665 -0.02801681],0
28,[-0.94894665 -0.02801681],0,-1.0,[-0.9755713  -0.02662462],0
28,[-0.9755713  -0.02662462],0,-1.0,[-1.0007534  -0.02518212],0
28,[-1.0007534  -0.02518212],0,-1.0,[-1.0244597  -0.02370634],0
28,[-1.0244597  -0.02370634],0,-1.0,[-1.0466719  -0.02221216],0
28,[-1.0466719  -0.02221216],1,-1.0,[-1.0663841  -0.01971216],0
28,[-1.0663841  -0.01971216],1,-1.0,[-1.0836004 -0.0172163],0
28,[-1.0836004 -0.0172163],1,-1.0,[-1.0983316 -0.0147312],0
28,[-1.0983316 -0.0147312],1,-1.0,[-1.1105921  -0.01226055],0
28,[-1.1105921  -0.01226055],1,-1.0,[-1.1203978  -0.00980563],0
28,[-1.1203978  -0.00980563],1,-1.0,[-1.1277634  -0.00736567],0
28,[-1.1277634  -0.00736567],2,-1.0,[-1.1317018  -0.00393834],0
28,[-1.1317018  -0.00393834],2,-1.0,[-1.13222e+00 -5.18242e-04],0
28,[-1.13222e+00 -5.18242e-04],2,-1.0,[-1.1293192   0.00290087],0
28,[-1.1293192   0.00290087],2,-1.0,[-1.1229937   0.00632539],0
28,[-1.1229937   0.00632539],2,-1.0,[-1.1132327   0.00976103],0
28,[-1.1132327   0.00976103],2,-1.0,[-1.1000205   0.01321214],0
28,[-1.1000205   0.01321214],2,-1.0,[-1.0833398   0.01668081],0
28,[-1.0833398   0.01668081],2,-1.0,[-1.0631737   0.02016613],0
28,[-1.0631737   0.02016613],2,-1.0,[-1.0395104   0.02366326],0
28,[-1.0395104   0.02366326],2,-1.0,[-1.0123478   0.02716259],0
28,[-1.0123478   0.02716259],2,-1.0,[-0.9816989   0.03064894],0
28,[-0.9816989   0.03064894],2,-1.0,[-0.947598    0.03410083],0
28,[-0.947598    0.03410083],2,-1.0,[-0.910108    0.03749006],0
28,[-0.910108    0.03749006],2,-1.0,[-0.86932635  0.0407816 ],0
28,[-0.86932635  0.0407816 ],2,-1.0,[-0.8253923   0.04393404],0
28,[-0.8253923   0.04393404],2,-1.0,[-0.7784916   0.04690069],0
28,[-0.7784916   0.04690069],2,-1.0,[-0.7288602   0.04963145],0
28,[-0.7288602   0.04963145],2,-1.0,[-0.67678475  0.05207545],0
28,[-0.67678475  0.05207545],2,-1.0,[-0.6226004   0.05418433],0
28,[-0.6226004   0.05418433],2,-1.0,[-0.5666844   0.05591597],0
28,[-0.5666844   0.05591597],2,-1.0,[-0.5094462   0.05723821],0
28,[-0.5094462   0.05723821],2,-1.0,[-0.45131412  0.0581321 ],0
28,[-0.45131412  0.0581321 ],2,-1.0,[-0.39271992  0.0585942 ],0
28,[-0.39271992  0.0585942 ],2,-1.0,[-0.33408228  0.05863764],0
28,[-0.33408228  0.05863764],2,-1.0,[-0.27579066  0.05829161],0
28,[-0.27579066  0.05829161],2,-1.0,[-0.21819109  0.05759958],0
28,[-0.21819109  0.05759958],2,-1.0,[-0.16157477  0.05661631],0
28,[-0.16157477  0.05661631],2,-1.0,[-0.10617047  0.05540431],0
28,[-0.10617047  0.05540431],2,-1.0,[-0.05214042  0.05403005],0
28,[-0.05214042  0.05403005],2,-1.0,[0.00042015 0.05256057],0
28,[0.00042015 0.05256057],2,-1.0,[0.05148073 0.05106057],0
28,[0.05148073 0.05106057],2,-1.0,[0.10107105 0.04959033],0
28,[0.10107105 0.04959033],2,-1.0,[0.14927542 0.04820437],0
28,[0.14927542 0.04820437],2,-1.0,[0.19622633 0.0469509 ],0
28,[0.19622633 0.0469509 ],2,-1.0,[0.24209803 0.04587171],0
28,[0.24209803 0.04587171],2,-1.0,[0.28710064 0.04500261],0
28,[0.28710064 0.04500261],2,-1.0,[0.33147463 0.04437398],0
28,[0.33147463 0.04437398],2,-1.0,[0.37548614 0.04401152],0
28,[0.37548614 0.04401152],2,-1.0,[0.419423   0.04393687],0
28,[0.419423   0.04393687],2,-1.0,[0.46359122 0.0441682 ],0
28,[0.46359122 0.0441682 ],2,-1.0,[0.5083118  0.04472058],1
29,"(array([-0.5939975,  0.       ], dtype=float32), {})",2,-1.0,[-0.5924734   0.00152407],0
29,[-0.5924734   0.00152407],2,-1.0,[-0.5894365   0.00303697],0
29,[-0.5894365   0.00303697],2,-1.0,[-0.5849089   0.00452754],0
29,[-0.5849089   0.00452754],2,-1.0,[-0.5789241   0.00598478],0
29,[-0.5789241   0.00598478],2,-1.0,[-0.5715263   0.00739782],0
29,[-0.5715263   0.00739782],2,-1.0,[-0.56277025  0.00875604],0
29,[-0.56277025  0.00875604],2,-1.0,[-0.5527211   0.01004915],0
29,[-0.5527211   0.01004915],1,-1.0,[-0.5424538   0.01026729],0
29,[-0.5424538   0.01026729],1,-1.0,[-0.5320452   0.01040863],0
29,[-0.5320452   0.01040863],1,-1.0,[-0.52157325  0.01047197],0
29,[-0.52157325  0.01047197],1,-1.0,[-0.51111645  0.01045678],0
29,[-0.51111645  0.01045678],1,-1.0,[-0.5007533   0.01036318],0
29,[-0.5007533   0.01036318],2,-1.0,[-0.4895613   0.01119197],0
29,[-0.4895613   0.01119197],2,-1.0,[-0.47762415  0.01193714],0
29,[-0.47762415  0.01193714],2,-1.0,[-0.46503073  0.01259342],0
29,[-0.46503073  0.01259342],2,-1.0,[-0.45187432  0.01315641],0
29,[-0.45187432  0.01315641],2,-1.0,[-0.4382517   0.01362262],0
29,[-0.4382517   0.01362262],2,-1.0,[-0.42426223  0.01398949],0
29,[-0.42426223  0.01398949],2,-1.0,[-0.41000676  0.01425545],0
29,[-0.41000676  0.01425545],2,-1.0,[-0.39558688  0.0144199 ],0
29,[-0.39558688  0.0144199 ],2,-1.0,[-0.38110363  0.01448324],0
29,[-0.38110363  0.01448324],2,-1.0,[-0.36665687  0.01444678],0
29,[-0.36665687  0.01444678],2,-1.0,[-0.35234413  0.01431272],0
29,[-0.35234413  0.01431272],2,-1.0,[-0.33826005  0.01408407],0
29,[-0.33826005  0.01408407],2,-1.0,[-0.32449552  0.01376456],0
29,[-0.32449552  0.01376456],2,-1.0,[-0.311137    0.01335851],0
29,[-0.311137    0.01335851],2,-1.0,[-0.29826623  0.01287077],0
29,[-0.29826623  0.01287077],2,-1.0,[-0.28595966  0.01230658],0
29,[-0.28595966  0.01230658],2,-1.0,[-0.2742882   0.01167147],0
29,[-0.2742882   0.01167147],2,-1.0,[-0.26331705  0.01097116],0
29,[-0.26331705  0.01097116],2,-1.0,[-0.25310558  0.01021146],0
29,[-0.25310558  0.01021146],2,-1.0,[-0.24370739  0.00939819],0
29,[-0.24370739  0.00939819],2,-1.0,[-0.23517026  0.00853713],0
29,[-0.23517026  0.00853713],2,-1.0,[-0.22753634  0.00763393],0
29,[-0.22753634  0.00763393],2,-1.0,[-0.22084223  0.0066941 ],0
29,[-0.22084223  0.0066941 ],2,-1.0,[-0.21511923  0.005723  ],0
29,[-0.21511923  0.005723  ],2,-1.0,[-0.21039344  0.00472579],0
29,[-0.21039344  0.00472579],2,-1.0,[-0.20668598  0.00370746],0
29,[-0.20668598  0.00370746],2,-1.0,[-0.20401312  0.00267285],0
29,[-0.20401312  0.00267285],1,-1.0,[-0.20338647  0.00062665],0
29,[-0.20338647  0.00062665],1,-1.0,[-0.20480871 -0.00142224],0
29,[-0.20480871 -0.00142224],1,-1.0,[-0.20827371 -0.003465  ],0
29,[-0.20827371 -0.003465  ],1,-1.0,[-0.21376638 -0.00549267],0
29,[-0.21376638 -0.00549267],0,-1.0,[-0.22226235 -0.00849597],0
29,[-0.22226235 -0.00849597],0,-1.0,[-0.23372285 -0.0114605 ],0
29,[-0.23372285 -0.0114605 ],0,-1.0,[-0.24809356 -0.01437072],0
29,[-0.24809356 -0.01437072],0,-1.0,[-0.26530322 -0.01720966],0
29,[-0.26530322 -0.01720966],0,-1.0,[-0.285262   -0.01995875],0
29,[-0.285262   -0.01995875],0,-1.0,[-0.30785978 -0.02259781],0
29,[-0.30785978 -0.02259781],0,-1.0,[-0.33296502 -0.02510523],0
29,[-0.33296502 -0.02510523],0,-1.0,[-0.36042333 -0.02745831],0
29,[-0.36042333 -0.02745831],0,-1.0,[-0.39005715 -0.02963383],0
29,[-0.39005715 -0.02963383],0,-1.0,[-0.42166597 -0.03160882],0
29,[-0.42166597 -0.03160882],0,-1.0,[-0.45502743 -0.03336145],0
29,[-0.45502743 -0.03336145],0,-1.0,[-0.48989955 -0.03487212],0
29,[-0.48989955 -0.03487212],0,-1.0,[-0.526024   -0.03612443],0
29,[-0.526024   -0.03612443],0,-1.0,[-0.5631302  -0.03710624],0
29,[-0.5631302  -0.03710624],0,-1.0,[-0.60094064 -0.03781045],0
29,[-0.60094064 -0.03781045],0,-1.0,[-0.63917625 -0.03823558],0
29,[-0.63917625 -0.03823558],0,-1.0,[-0.67756224 -0.03838601],0
29,[-0.67756224 -0.03838601],0,-1.0,[-0.71583414 -0.03827191],0
29,[-0.71583414 -0.03827191],0,-1.0,[-0.75374293 -0.03790874],0
29,[-0.75374293 -0.03790874],0,-1.0,[-0.7910595  -0.03731657],0
29,[-0.7910595  -0.03731657],0,-1.0,[-0.8275785  -0.03651903],0
29,[-0.8275785  -0.03651903],0,-1.0,[-0.8631208 -0.0355423],0
29,[-0.8631208 -0.0355423],0,-1.0,[-0.8975347  -0.03441391],0
29,[-0.8975347  -0.03441391],0,-1.0,[-0.9306964  -0.03316169],0
29,[-0.9306964  -0.03316169],0,-1.0,[-0.9625093  -0.03181284],0
29,[-0.9625093  -0.03181284],0,-1.0,[-0.99290234 -0.03039309],0
29,[-0.99290234 -0.03039309],0,-1.0,[-1.0218285  -0.02892618],0
29,[-1.0218285  -0.02892618],0,-1.0,[-1.0492619  -0.02743342],0
29,[-1.0492619  -0.02743342],1,-1.0,[-1.0741954  -0.02493347],0
29,[-1.0741954  -0.02493347],1,-1.0,[-1.096637   -0.02244166],0
29,[-1.096637   -0.02244166],1,-1.0,[-1.1166062  -0.01996911],0
29,[-1.1166062  -0.01996911],1,-1.0,[-1.1341293  -0.01752311],0
29,[-1.1341293  -0.01752311],1,-1.0,[-1.1492369  -0.01510765],0
29,[-1.1492369  -0.01510765],2,-1.0,[-1.1609608  -0.01172387],0
29,[-1.1609608  -0.01172387],2,-1.0,[-1.1693289  -0.00836806],0
29,[-1.1693289  -0.00836806],2,-1.0,[-1.1743629 -0.005034 ],0
29,[-1.1743629 -0.005034 ],2,-1.0,[-1.1760767  -0.00171373],0
29,[-1.1760767  -0.00171373],2,-1.0,[-1.1744748   0.00160173],0
29,[-1.1744748   0.00160173],2,-1.0,[-1.1695532   0.00492169],0
29,[-1.1695532   0.00492169],2,-1.0,[-1.161298    0.00825515],0
29,[-1.161298    0.00825515],2,-1.0,[-1.1496879   0.01161011],0
29,[-1.1496879   0.01161011],2,-1.0,[-1.134695    0.01499286],0
29,[-1.134695    0.01499286],2,-1.0,[-1.1162878   0.01840723],0
29,[-1.1162878   0.01840723],2,-1.0,[-1.0944341   0.02185372],0
29,[-1.0944341   0.02185372],2,-1.0,[-1.0691055   0.02532866],0
29,[-1.0691055   0.02532866],2,-1.0,[-1.0402821   0.02882326],0
29,[-1.0402821   0.02882326],2,-1.0,[-1.0079595   0.03232272],0
29,[-1.0079595   0.03232272],2,-1.0,[-0.972154    0.03580542],0
29,[-0.972154    0.03580542],2,-1.0,[-0.9329117   0.03924233],0
29,[-0.9329117   0.03924233],2,-1.0,[-0.8903149   0.04259683],0
29,[-0.8903149   0.04259683],2,-1.0,[-0.8444899   0.04582502],0
29,[-0.8444899   0.04582502],2,-1.0,[-0.79561305  0.04887682],0
29,[-0.79561305  0.04887682],2,-1.0,[-0.7439151   0.05169792],0
29,[-0.7439151   0.05169792],2,-1.0,[-0.68968254  0.05423259],0
29,[-0.68968254  0.05423259],2,-1.0,[-0.6332552   0.05642731],0
29,[-0.6332552   0.05642731],2,-1.0,[-0.5750202   0.05823498],0
29,[-0.5750202   0.05823498],2,-1.0,[-0.5154011   0.05961912],0
29,[-0.5154011   0.05961912],2,-1.0,[-0.45484346  0.06055764],0
29,[-0.45484346  0.06055764],2,-1.0,[-0.39379784  0.06104562],0
29,[-0.39379784  0.06104562],2,-1.0,[-0.3327013   0.06109653],0
29,[-0.3327013   0.06109653],2,-1.0,[-0.2719595   0.06074179],0
29,[-0.2719595   0.06074179],2,-1.0,[-0.2119308   0.06002872],0
29,[-0.2119308   0.06002872],2,-1.0,[-0.15291357  0.05901721],0
29,[-0.15291357  0.05901721],2,-1.0,[-0.09513789  0.05777569],0
29,[-0.09513789  0.05777569],2,-1.0,[-0.03876106  0.05637683],0
29,[-0.03876106  0.05637683],2,-1.0,[0.01613265 0.05489371],0
29,[0.01613265 0.05489371],2,-1.0,[0.06952929 0.05339664],0
29,[0.06952929 0.05339664],2,-1.0,[0.12148011 0.05195083],0
29,[0.12148011 0.05195083],2,-1.0,[0.17209512 0.05061502],0
29,[0.17209512 0.05061502],2,-1.0,[0.221536   0.04944087],0
29,[0.221536   0.04944087],2,-1.0,[0.27000898 0.04847297],0
29,[0.27000898 0.04847297],2,-1.0,[0.31775823 0.04774928],0
29,[0.31775823 0.04774928],2,-1.0,[0.36505997 0.04730174],0
29,[0.36505997 0.04730174],2,-1.0,[0.412217   0.04715702],0
29,[0.412217   0.04715702],2,-1.0,[0.4595541  0.04733711],0
29,[0.4595541  0.04733711],2,-1.0,[0.50741386 0.04785973],1
30,"(array([-0.57133573,  0.        ], dtype=float32), {})",2,-1.0,[-0.56997895  0.0013568 ],0
30,[-0.56997895  0.0013568 ],2,-1.0,[-0.5672754   0.00270353],0
30,[-0.5672754   0.00270353],2,-1.0,[-0.56324524  0.00403017],0
30,[-0.56324524  0.00403017],2,-1.0,[-0.55791837  0.00532682],0
30,[-0.55791837  0.00532682],2,-1.0,[-0.5513346   0.00658376],0
30,[-0.5513346   0.00658376],2,-1.0,[-0.5435431   0.00779154],0
30,[-0.5435431   0.00779154],2,-1.0,[-0.53460205  0.00894103],0
30,[-0.53460205  0.00894103],1,-1.0,[-0.5255785   0.00902354],0
30,[-0.5255785   0.00902354],1,-1.0,[-0.5165401   0.00903839],0
30,[-0.5165401   0.00903839],1,-1.0,[-0.50755465  0.00898546],0
30,[-0.50755465  0.00898546],1,-1.0,[-0.4986895   0.00886517],0
30,[-0.4986895   0.00886517],1,-1.0,[-0.49001098  0.00867853],0
30,[-0.49001098  0.00867853],1,-1.0,[-0.48158392  0.00842704],0
30,[-0.48158392  0.00842704],2,-1.0,[-0.47247115  0.00911277],0
30,[-0.47247115  0.00911277],2,-1.0,[-0.46274033  0.00973081],0
30,[-0.46274033  0.00973081],2,-1.0,[-0.45246345  0.0102769 ],0
30,[-0.45246345  0.0102769 ],2,-1.0,[-0.44171602  0.01074743],0
30,[-0.44171602  0.01074743],2,-1.0,[-0.43057653  0.01113947],0
30,[-0.43057653  0.01113947],2,-1.0,[-0.41912574  0.01145082],0
30,[-0.41912574  0.01145082],2,-1.0,[-0.4074457   0.01168004],0
30,[-0.4074457   0.01168004],2,-1.0,[-0.39561927  0.01182641],0
30,[-0.39561927  0.01182641],2,-1.0,[-0.3837293   0.01188997],0
30,[-0.3837293   0.01188997],2,-1.0,[-0.37185782  0.01187147],0
30,[-0.37185782  0.01187147],2,-1.0,[-0.36008552  0.01177231],0
30,[-0.36008552  0.01177231],2,-1.0,[-0.34849095  0.01159456],0
30,[-0.34849095  0.01159456],2,-1.0,[-0.33715013  0.01134082],0
30,[-0.33715013  0.01134082],2,-1.0,[-0.3261359   0.01101424],0
30,[-0.3261359   0.01101424],2,-1.0,[-0.31551751  0.01061838],0
30,[-0.31551751  0.01061838],2,-1.0,[-0.30536035  0.01015717],0
30,[-0.30536035  0.01015717],2,-1.0,[-0.2957255   0.00963484],0
30,[-0.2957255   0.00963484],2,-1.0,[-0.28666967  0.00905583],0
30,[-0.28666967  0.00905583],2,-1.0,[-0.2782449   0.00842476],0
30,[-0.2782449   0.00842476],2,-1.0,[-0.2704986   0.00774632],0
30,[-0.2704986   0.00774632],2,-1.0,[-0.2634733   0.00702528],0
30,[-0.2634733   0.00702528],2,-1.0,[-0.2572069   0.00626642],0
30,[-0.2572069   0.00626642],2,-1.0,[-0.25173244  0.00547446],0
30,[-0.25173244  0.00547446],2,-1.0,[-0.24707831  0.00465412],0
30,[-0.24707831  0.00465412],2,-1.0,[-0.24326828  0.00381003],0
30,[-0.24326828  0.00381003],2,-1.0,[-0.2403215   0.00294677],0
30,[-0.2403215   0.00294677],2,-1.0,[-0.23825265  0.00206885],0
30,[-0.23825265  0.00206885],1,-1.0,[-2.3807193e-01  1.8071852e-04],0
30,[-2.3807193e-01  1.8071852e-04],1,-1.0,[-0.23978023 -0.0017083 ],0
30,[-0.23978023 -0.0017083 ],1,-1.0,[-0.24336913 -0.0035889 ],0
30,[-0.24336913 -0.0035889 ],1,-1.0,[-0.2488208  -0.00545166],0
30,[-0.2488208  -0.00545166],0,-1.0,[-0.2571077 -0.0082869],0
30,[-0.2571077 -0.0082869],0,-1.0,[-0.26818705 -0.01107937],0
30,[-0.26818705 -0.01107937],0,-1.0,[-0.282      -0.01381294],0
30,[-0.282      -0.01381294],0,-1.0,[-0.29847038 -0.0164704 ],0
30,[-0.29847038 -0.0164704 ],0,-1.0,[-0.31750378 -0.01903339],0
30,[-0.31750378 -0.01903339],0,-1.0,[-0.33898628 -0.02148249],0
30,[-0.33898628 -0.02148249],0,-1.0,[-0.36278364 -0.02379737],0
30,[-0.36278364 -0.02379737],0,-1.0,[-0.38874087 -0.02595724],0
30,[-0.38874087 -0.02595724],0,-1.0,[-0.41668218 -0.02794131],0
30,[-0.41668218 -0.02794131],0,-1.0,[-0.4464117 -0.0297295],0
30,[-0.4464117 -0.0297295],0,-1.0,[-0.47771493 -0.03130325],0
30,[-0.47771493 -0.03130325],0,-1.0,[-0.51036125 -0.03264629],0
30,[-0.51036125 -0.03264629],0,-1.0,[-0.5441068  -0.03374555],0
30,[-0.5441068  -0.03374555],0,-1.0,[-0.57869864 -0.03459183],0
30,[-0.57869864 -0.03459183],0,-1.0,[-0.6138791  -0.03518046],0
30,[-0.6138791  -0.03518046],0,-1.0,[-0.6493907  -0.03551161],0
30,[-0.6493907  -0.03551161],0,-1.0,[-0.6849811 -0.0355904],0
30,[-0.6849811 -0.0355904],0,-1.0,[-0.72040784 -0.03542677],0
30,[-0.72040784 -0.03542677],0,-1.0,[-0.75544286 -0.03503498],0
30,[-0.75544286 -0.03503498],0,-1.0,[-0.7898758 -0.034433 ],0
30,[-0.7898758 -0.034433 ],0,-1.0,[-0.82351744 -0.03364164],0
30,[-0.82351744 -0.03364164],0,-1.0,[-0.8562012 -0.0326837],0
30,[-0.8562012 -0.0326837],0,-1.0,[-0.8877842  -0.03158299],0
30,[-0.8877842  -0.03158299],0,-1.0,[-0.9181476  -0.03036348],0
30,[-0.9181476  -0.03036348],1,-1.0,[-0.94619614 -0.0280485 ],0
30,[-0.94619614 -0.0280485 ],1,-1.0,[-0.97185856 -0.02566239],0
30,[-0.97185856 -0.02566239],1,-1.0,[-0.9950845  -0.02322598],0
30,[-0.9950845  -0.02322598],1,-1.0,[-1.015841   -0.02075647],0
30,[-1.015841   -0.02075647],1,-1.0,[-1.0341085  -0.01826752],0
30,[-1.0341085  -0.01826752],1,-1.0,[-1.049878   -0.01576945],0
30,[-1.049878   -0.01576945],1,-1.0,[-1.0631474  -0.01326953],0
30,[-1.0631474  -0.01326953],1,-1.0,[-1.0739199  -0.01077239],0
30,[-1.0739199  -0.01077239],2,-1.0,[-1.0812002  -0.00728042],0
30,[-1.0812002  -0.00728042],2,-1.0,[-1.0849937  -0.00379341],0
30,[-1.0849937  -0.00379341],2,-1.0,[-1.0853032e+00 -3.0946889e-04],0
30,[-1.0853032e+00 -3.0946889e-04],2,-1.0,[-1.082129    0.00317421],0
30,[-1.082129    0.00317421],2,-1.0,[-1.0754684  0.0066605],0
30,[-1.0754684  0.0066605],2,-1.0,[-1.0653169   0.01015151],0
30,[-1.0653169   0.01015151],2,-1.0,[-1.0516691   0.01364782],0
30,[-1.0516691   0.01364782],2,-1.0,[-1.0345216  0.0171476],0
30,[-1.0345216  0.0171476],2,-1.0,[-1.0138757   0.02064579],0
30,[-1.0138757   0.02064579],2,-1.0,[-0.98974246  0.02413331],0
30,[-0.98974246  0.02413331],2,-1.0,[-0.96214616  0.02759626],0
30,[-0.96214616  0.02759626],2,-1.0,[-0.9311308   0.03101532],0
30,[-0.9311308   0.03101532],2,-1.0,[-0.89676553  0.03436529],0
30,[-0.89676553  0.03436529],2,-1.0,[-0.8591505  0.037615 ],0
30,[-0.8591505  0.037615 ],2,-1.0,[-0.8184229   0.04072762],0
30,[-0.8184229   0.04072762],2,-1.0,[-0.7747614   0.04366157],0
30,[-0.7747614   0.04366157],2,-1.0,[-0.7283893   0.04637204],0
30,[-0.7283893   0.04637204],2,-1.0,[-0.67957616  0.04881315],0
30,[-0.67957616  0.04881315],2,-1.0,[-0.6286354   0.05094076],0
30,[-0.6286354   0.05094076],2,-1.0,[-0.57591987  0.05271556],0
30,[-0.57591987  0.05271556],2,-1.0,[-0.5218135   0.05410636],0
30,[-0.5218135   0.05410636],2,-1.0,[-0.46672052  0.05509297],0
30,[-0.46672052  0.05509297],2,-1.0,[-0.41105208  0.05566845],0
30,[-0.41105208  0.05566845],2,-1.0,[-0.3552118   0.05584029],0
30,[-0.3552118   0.05584029],2,-1.0,[-0.29958138  0.05563042],0
30,[-0.29958138  0.05563042],2,-1.0,[-0.24450743  0.05507394],0
30,[-0.24450743  0.05507394],2,-1.0,[-0.19029054  0.05421689],0
30,[-0.19029054  0.05421689],2,-1.0,[-0.13717723  0.05311331],0
30,[-0.13717723  0.05311331],2,-1.0,[-0.08535518  0.05182204],0
30,[-0.08535518  0.05182204],2,-1.0,[-0.03495163  0.05040355],0
30,[-0.03495163  0.05040355],2,-1.0,[0.01396566 0.04891729],0
30,[0.01396566 0.04891729],2,-1.0,[0.06138514 0.04741948],0
30,[0.06138514 0.04741948],2,-1.0,[0.10734688 0.04596175],0
30,[0.10734688 0.04596175],2,-1.0,[0.15193716 0.04459027],0
30,[0.15193716 0.04459027],2,-1.0,[0.19528267 0.04334551],0
30,[0.19528267 0.04334551],2,-1.0,[0.23754507 0.04226241],0
30,[0.23754507 0.04226241],2,-1.0,[0.27891588 0.0413708 ],0
30,[0.27891588 0.0413708 ],2,-1.0,[0.31961197 0.0406961 ],0
30,[0.31961197 0.0406961 ],2,-1.0,[0.3598719  0.04025991],0
30,[0.3598719  0.04025991],2,-1.0,[0.39995262 0.04008074],0
30,[0.39995262 0.04008074],2,-1.0,[0.44012716 0.04017452],0
30,[0.44012716 0.04017452],2,-1.0,[0.48068216 0.040555  ],0
30,[0.48068216 0.040555  ],2,-1.0,[0.52191615 0.04123402],1
31,"(array([-0.5914597,  0.       ], dtype=float32), {})",2,-1.0,[-0.58995426  0.00150545],0
31,[-0.58995426  0.00150545],2,-1.0,[-0.5869544   0.00299983],0
31,[-0.5869544   0.00299983],2,-1.0,[-0.5824823   0.00447215],0
31,[-0.5824823   0.00447215],2,-1.0,[-0.5765708   0.00591148],0
31,[-0.5765708   0.00591148],1,-1.0,[-0.5702637  0.0063071],0
31,[-0.5702637  0.0063071],1,-1.0,[-0.56360775  0.00665594],0
31,[-0.56360775  0.00665594],1,-1.0,[-0.5566525   0.00695529],0
31,[-0.5566525   0.00695529],1,-1.0,[-0.5494497   0.00720279],0
31,[-0.5494497   0.00720279],1,-1.0,[-0.5420532   0.00739648],0
31,[-0.5420532   0.00739648],2,-1.0,[-0.5335184   0.00853481],0
31,[-0.5335184   0.00853481],2,-1.0,[-0.5239092  0.0096092],0
31,[-0.5239092  0.0096092],2,-1.0,[-0.5132977   0.01061153],0
31,[-0.5132977   0.01061153],2,-1.0,[-0.5017634   0.01153428],0
31,[-0.5017634   0.01153428],2,-1.0,[-0.48939276  0.01237063],0
31,[-0.48939276  0.01237063],2,-1.0,[-0.47627822  0.01311454],0
31,[-0.47627822  0.01311454],2,-1.0,[-0.46251738  0.01376082],0
31,[-0.46251738  0.01376082],2,-1.0,[-0.44821212  0.01430527],0
31,[-0.44821212  0.01430527],2,-1.0,[-0.43346745  0.01474468],0
